direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
distributed_allocation,same_budget_allocation_split,W01276,W01275,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00898
distributed_allocation,same_budget_allocation_split,W01278,W01277,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00899
distributed_allocation,same_budget_allocation_split,W01280,W01279,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00900
distributed_allocation,same_budget_allocation_split,W01282,W01281,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00901
distributed_allocation,same_budget_allocation_split,W01284,W01283,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00902
distributed_allocation,same_budget_allocation_split,W01286,W01285,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00903
distributed_allocation,same_budget_allocation_split,W01288,W01287,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00904
distributed_allocation,same_budget_allocation_split,W01290,W01289,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00905
distributed_allocation,same_budget_allocation_split,W01292,W01291,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00906
distributed_allocation,same_budget_allocation_split,W01294,W01293,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00907
distributed_allocation,same_budget_allocation_split,W01296,W01295,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00908
distributed_allocation,same_budget_allocation_split,W01298,W01297,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00909
distributed_allocation,same_budget_allocation_split,W01300,W01299,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00910
distributed_allocation,same_budget_allocation_split,W01302,W01301,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00911
distributed_allocation,same_budget_allocation_split,W01304,W01303,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00912
distributed_allocation,same_budget_allocation_split,W01306,W01305,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00913
distributed_allocation,same_budget_allocation_split,W01308,W01307,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00914
distributed_allocation,same_budget_allocation_split,W01310,W01309,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00915
distributed_allocation,same_budget_allocation_split,W01312,W01311,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00916
distributed_allocation,same_budget_allocation_split,W01314,W01313,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00917
distributed_allocation,same_budget_allocation_split,W01316,W01315,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00918
distributed_allocation,same_budget_allocation_split,W01318,W01317,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00919
distributed_allocation,same_budget_allocation_split,W01320,W01319,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00920
distributed_allocation,same_budget_allocation_split,W01322,W01321,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00921
distributed_allocation,same_budget_allocation_split,W01324,W01323,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00922
distributed_allocation,same_budget_allocation_split,W01326,W01325,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00923
distributed_allocation,same_budget_allocation_split,W01328,W01327,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00924
distributed_allocation,same_budget_allocation_split,W01330,W01329,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00925
distributed_allocation,same_budget_allocation_split,W01332,W01331,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00926
distributed_allocation,same_budget_allocation_split,W01334,W01333,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00927
distributed_allocation,same_budget_allocation_split,W01336,W01335,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00928
distributed_allocation,same_budget_allocation_split,W01338,W01337,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00929
distributed_allocation,same_budget_allocation_split,W01340,W01339,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00930
distributed_allocation,same_budget_allocation_split,W01342,W01341,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00931
distributed_allocation,same_budget_allocation_split,W01344,W01343,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00932
distributed_allocation,same_budget_allocation_split,W01346,W01345,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00933
distributed_allocation,same_budget_allocation_split,W01348,W01347,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00934
distributed_allocation,same_budget_allocation_split,W01350,W01349,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00935
distributed_allocation,same_budget_allocation_split,W01352,W01351,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00936
distributed_allocation,same_budget_allocation_split,W01354,W01353,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00937
distributed_allocation,same_budget_allocation_split,W01356,W01355,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00938
distributed_allocation,same_budget_allocation_split,W01358,W01357,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00939
distributed_allocation,same_budget_allocation_split,W01360,W01359,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00940
distributed_allocation,same_budget_allocation_split,W01362,W01361,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00941
distributed_allocation,same_budget_allocation_split,W01364,W01363,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00942
distributed_allocation,same_budget_allocation_split,W01366,W01365,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00943
distributed_allocation,same_budget_allocation_split,W01368,W01367,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00944
distributed_allocation,same_budget_allocation_split,W01370,W01369,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00945
distributed_allocation,same_budget_allocation_split,W01372,W01371,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00946
distributed_allocation,same_budget_allocation_split,W01374,W01373,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00947
distributed_allocation,same_budget_allocation_split,W01376,W01375,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00948
distributed_allocation,same_budget_allocation_split,W01378,W01377,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00949
distributed_allocation,same_budget_allocation_split,W01380,W01379,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00950
distributed_allocation,same_budget_allocation_split,W01382,W01381,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00951
distributed_allocation,same_budget_allocation_split,W01384,W01383,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00952
distributed_allocation,same_budget_allocation_split,W01386,W01385,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00953
distributed_allocation,same_budget_allocation_split,W01388,W01387,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00954
distributed_allocation,same_budget_allocation_split,W01390,W01389,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00955
distributed_allocation,same_budget_allocation_split,W01392,W01391,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00956
distributed_allocation,same_budget_allocation_split,W01394,W01393,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00957
distributed_allocation,same_budget_allocation_split,W01396,W01395,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00958
distributed_allocation,same_budget_allocation_split,W01398,W01397,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00959
distributed_allocation,same_budget_allocation_split,W01400,W01399,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00960
distributed_allocation,same_budget_allocation_split,W01402,W01401,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00961
distributed_allocation,same_budget_allocation_split,W01404,W01403,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00962
distributed_allocation,same_budget_allocation_split,W01406,W01405,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00963
distributed_allocation,same_budget_allocation_split,W01408,W01407,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00964
distributed_allocation,same_budget_allocation_split,W01410,W01409,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00965
distributed_allocation,same_budget_allocation_split,W01412,W01411,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00966
distributed_allocation,same_budget_allocation_split,W01414,W01413,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00967
distributed_allocation,same_budget_allocation_split,W01416,W01415,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00968
distributed_allocation,same_budget_allocation_split,W01418,W01417,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00969
distributed_allocation,same_budget_allocation_split,W01420,W01419,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00970
distributed_allocation,same_budget_allocation_split,W01422,W01421,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00971
distributed_allocation,same_budget_allocation_split,W01424,W01423,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00972
distributed_allocation,same_budget_allocation_split,W01426,W01425,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00973
distributed_allocation,same_budget_allocation_split,W01428,W01427,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00974
distributed_allocation,same_budget_allocation_split,W01430,W01429,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00975
distributed_allocation,same_budget_allocation_split,W01432,W01431,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00976
distributed_allocation,same_budget_allocation_split,W01434,W01433,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00977
distributed_allocation,same_budget_allocation_split,W01436,W01435,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00978
distributed_allocation,same_budget_allocation_split,W01438,W01437,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00979
distributed_allocation,same_budget_allocation_split,W01440,W01439,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00980
distributed_allocation,same_budget_allocation_split,W01442,W01441,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00981
distributed_allocation,same_budget_allocation_split,W01444,W01443,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00982
distributed_allocation,same_budget_allocation_split,W01446,W01445,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00983
distributed_allocation,same_budget_allocation_split,W01448,W01447,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00984
distributed_allocation,same_budget_allocation_split,W01450,W01449,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00985
distributed_allocation,same_budget_allocation_split,W01452,W01451,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00986
distributed_allocation,same_budget_allocation_split,W01454,W01453,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00987
distributed_allocation,same_budget_allocation_split,W01456,W01455,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00988
distributed_allocation,same_budget_allocation_split,W01458,W01457,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00989
distributed_allocation,same_budget_allocation_split,W01460,W01459,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00990
distributed_allocation,same_budget_allocation_split,W01462,W01461,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00991
distributed_allocation,same_budget_allocation_split,W01464,W01463,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00992
distributed_allocation,same_budget_allocation_split,W01466,W01465,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00993
distributed_allocation,same_budget_allocation_split,W01468,W01467,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00994
distributed_allocation,same_budget_allocation_split,W01470,W01469,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00995
distributed_allocation,same_budget_allocation_split,W01472,W01471,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00996
distributed_allocation,same_budget_allocation_split,W01474,W01473,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00997
distributed_allocation,same_budget_allocation_split,W01476,W01475,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00998
distributed_allocation,same_budget_allocation_split,W01478,W01477,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A00999
distributed_allocation,same_budget_allocation_split,W01480,W01479,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01000
distributed_allocation,same_budget_allocation_split,W01482,W01481,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01001
distributed_allocation,same_budget_allocation_split,W01484,W01483,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01002
distributed_allocation,same_budget_allocation_split,W01486,W01485,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01003
distributed_allocation,same_budget_allocation_split,W01488,W01487,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01004
distributed_allocation,same_budget_allocation_split,W01490,W01489,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01005
distributed_allocation,same_budget_allocation_split,W01492,W01491,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01006
distributed_allocation,same_budget_allocation_split,W01494,W01493,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01007
distributed_allocation,same_budget_allocation_split,W01496,W01495,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01008
distributed_allocation,same_budget_allocation_split,W01498,W01497,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01009
distributed_allocation,same_budget_allocation_split,W01500,W01499,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01010
distributed_allocation,same_budget_allocation_split,W01502,W01501,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01011
distributed_allocation,same_budget_allocation_split,W01504,W01503,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01012
distributed_allocation,same_budget_allocation_split,W01506,W01505,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01013
distributed_allocation,same_budget_allocation_split,W01508,W01507,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01014
distributed_allocation,same_budget_allocation_split,W01510,W01509,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01015
distributed_allocation,same_budget_allocation_split,W01512,W01511,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01016
distributed_allocation,same_budget_allocation_split,W01514,W01513,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01017
distributed_allocation,same_budget_allocation_split,W01516,W01515,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01018
distributed_allocation,same_budget_allocation_split,W01518,W01517,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01019
distributed_allocation,same_budget_allocation_split,W01520,W01519,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01020
distributed_allocation,same_budget_allocation_split,W01522,W01521,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01021
distributed_allocation,same_budget_allocation_split,W01524,W01523,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01022
distributed_allocation,same_budget_allocation_split,W01526,W01525,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01023
distributed_allocation,same_budget_allocation_split,W01528,W01527,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01024
distributed_allocation,same_budget_allocation_split,W01530,W01529,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01025
distributed_allocation,same_budget_allocation_split,W01532,W01531,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01026
distributed_allocation,same_budget_allocation_split,W01534,W01533,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01027
distributed_allocation,same_budget_allocation_split,W01536,W01535,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01028
distributed_allocation,same_budget_allocation_split,W01538,W01537,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01029
distributed_allocation,same_budget_allocation_split,W01540,W01539,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01030
distributed_allocation,same_budget_allocation_split,W01542,W01541,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01031
distributed_allocation,same_budget_allocation_split,W01544,W01543,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01032
distributed_allocation,same_budget_allocation_split,W01546,W01545,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01033
distributed_allocation,same_budget_allocation_split,W01548,W01547,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01034
distributed_allocation,same_budget_allocation_split,W01550,W01549,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01035
distributed_allocation,same_budget_allocation_split,W01552,W01551,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01036
distributed_allocation,same_budget_allocation_split,W01554,W01553,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01037
distributed_allocation,same_budget_allocation_split,W01556,W01555,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01038
distributed_allocation,same_budget_allocation_split,W01558,W01557,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01039
distributed_allocation,same_budget_allocation_split,W01560,W01559,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01040
distributed_allocation,same_budget_allocation_split,W01562,W01561,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01041
distributed_allocation,same_budget_allocation_split,W01564,W01563,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01042
distributed_allocation,same_budget_allocation_split,W01566,W01565,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01043
distributed_allocation,same_budget_allocation_split,W01568,W01567,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01044
distributed_allocation,same_budget_allocation_split,W01570,W01569,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01045
distributed_allocation,same_budget_allocation_split,W01572,W01571,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01046
distributed_allocation,same_budget_allocation_split,W01574,W01573,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01047
distributed_allocation,same_budget_allocation_split,W01576,W01575,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01048
distributed_allocation,same_budget_allocation_split,W01578,W01577,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01049
distributed_allocation,same_budget_allocation_split,W01580,W01579,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01050
distributed_allocation,same_budget_allocation_split,W01582,W01581,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01051
distributed_allocation,same_budget_allocation_split,W01584,W01583,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01052
distributed_allocation,same_budget_allocation_split,W01586,W01585,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01053
distributed_allocation,same_budget_allocation_split,W01588,W01587,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01054
distributed_allocation,same_budget_allocation_split,W01590,W01589,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01055
distributed_allocation,same_budget_allocation_split,W01592,W01591,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01056
distributed_allocation,same_budget_allocation_split,W01594,W01593,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01057
distributed_allocation,same_budget_allocation_split,W01596,W01595,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01058
distributed_allocation,same_budget_allocation_split,W01598,W01597,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01059
distributed_allocation,same_budget_allocation_split,W01600,W01599,same total budget and candidate pools,not_exact,exact,high,alpha worst=0.0000 best=1.0000,A01060
approx_threshold,one_measurement_flip_to_exact,W01601,W01602,nested design +1 row,not_exact,exact,high,alpha before=0.2573 after=1.0000,A01061
approx_threshold,one_measurement_flip_to_exact,W01603,W01604,nested design +1 row,not_exact,exact,high,alpha before=0.7382 after=1.0000,A01062
approx_threshold,one_measurement_flip_to_exact,W01605,W01606,nested design +1 row,not_exact,exact,high,alpha before=0.4288 after=1.0000,A01063
approx_threshold,one_measurement_flip_to_exact,W01607,W01608,nested design +1 row,not_exact,exact,high,alpha before=0.9167 after=1.0000,A01064
approx_threshold,one_measurement_flip_to_exact,W01609,W01610,nested design +1 row,not_exact,exact,high,alpha before=0.3978 after=1.0000,A01065
approx_threshold,one_measurement_flip_to_exact,W01611,W01612,nested design +1 row,not_exact,exact,high,alpha before=0.3954 after=1.0000,A01066
approx_threshold,one_measurement_flip_to_exact,W01613,W01614,nested design +1 row,not_exact,exact,high,alpha before=0.1461 after=1.0000,A01067
approx_threshold,one_measurement_flip_to_exact,W01615,W01616,nested design +1 row,not_exact,exact,high,alpha before=0.5282 after=1.0000,A01068
approx_threshold,one_measurement_flip_to_exact,W01617,W01618,nested design +1 row,not_exact,exact,high,alpha before=0.7827 after=1.0000,A01069
approx_threshold,one_measurement_flip_to_exact,W01619,W01620,nested design +1 row,not_exact,exact,high,alpha before=0.8532 after=1.0000,A01070
approx_threshold,one_measurement_flip_to_exact,W01621,W01622,nested design +1 row,not_exact,exact,high,alpha before=0.7298 after=1.0000,A01071
approx_threshold,one_measurement_flip_to_exact,W01623,W01624,nested design +1 row,not_exact,exact,high,alpha before=0.5558 after=1.0000,A01072
approx_threshold,one_measurement_flip_to_exact,W01625,W01626,nested design +1 row,not_exact,exact,high,alpha before=0.2378 after=1.0000,A01073
approx_threshold,one_measurement_flip_to_exact,W01627,W01628,nested design +1 row,not_exact,exact,high,alpha before=0.6666 after=1.0000,A01074
approx_threshold,one_measurement_flip_to_exact,W01629,W01630,nested design +1 row,not_exact,exact,high,alpha before=0.8893 after=1.0000,A01075
approx_threshold,one_measurement_flip_to_exact,W01631,W01632,nested design +1 row,not_exact,exact,high,alpha before=0.1315 after=1.0000,A01076
approx_threshold,one_measurement_flip_to_exact,W01633,W01634,nested design +1 row,not_exact,exact,high,alpha before=0.1812 after=1.0000,A01077
approx_threshold,one_measurement_flip_to_exact,W01635,W01636,nested design +1 row,not_exact,exact,high,alpha before=0.3508 after=1.0000,A01078
approx_threshold,one_measurement_flip_to_exact,W01637,W01638,nested design +1 row,not_exact,exact,high,alpha before=0.3730 after=1.0000,A01079
approx_threshold,one_measurement_flip_to_exact,W01639,W01640,nested design +1 row,not_exact,exact,high,alpha before=0.3493 after=1.0000,A01080
approx_threshold,one_measurement_flip_to_exact,W01641,W01642,nested design +1 row,not_exact,exact,high,alpha before=0.3779 after=1.0000,A01081
approx_threshold,one_measurement_flip_to_exact,W01643,W01644,nested design +1 row,not_exact,exact,high,alpha before=0.8126 after=1.0000,A01082
approx_threshold,one_measurement_flip_to_exact,W01645,W01646,nested design +1 row,not_exact,exact,high,alpha before=0.1142 after=1.0000,A01083
approx_threshold,one_measurement_flip_to_exact,W01647,W01648,nested design +1 row,not_exact,exact,high,alpha before=0.4609 after=1.0000,A01084
approx_threshold,one_measurement_flip_to_exact,W01649,W01650,nested design +1 row,not_exact,exact,high,alpha before=0.7403 after=1.0000,A01085
approx_threshold,one_measurement_flip_to_exact,W01651,W01652,nested design +1 row,not_exact,exact,high,alpha before=0.7143 after=1.0000,A01086
approx_threshold,one_measurement_flip_to_exact,W01653,W01654,nested design +1 row,not_exact,exact,high,alpha before=0.3740 after=1.0000,A01087
approx_threshold,one_measurement_flip_to_exact,W01655,W01656,nested design +1 row,not_exact,exact,high,alpha before=0.3627 after=1.0000,A01088
approx_threshold,one_measurement_flip_to_exact,W01657,W01658,nested design +1 row,not_exact,exact,high,alpha before=0.4674 after=1.0000,A01089
approx_threshold,one_measurement_flip_to_exact,W01659,W01660,nested design +1 row,not_exact,exact,high,alpha before=0.6128 after=1.0000,A01090
approx_threshold,one_measurement_flip_to_exact,W01661,W01662,nested design +1 row,not_exact,exact,high,alpha before=0.4968 after=1.0000,A01091
approx_threshold,one_measurement_flip_to_exact,W01663,W01664,nested design +1 row,not_exact,exact,high,alpha before=0.7594 after=1.0000,A01092
approx_threshold,one_measurement_flip_to_exact,W01665,W01666,nested design +1 row,not_exact,exact,high,alpha before=0.3445 after=1.0000,A01093
approx_threshold,one_measurement_flip_to_exact,W01667,W01668,nested design +1 row,not_exact,exact,high,alpha before=0.8670 after=1.0000,A01094
approx_threshold,one_measurement_flip_to_exact,W01669,W01670,nested design +1 row,not_exact,exact,high,alpha before=0.4542 after=1.0000,A01095
approx_threshold,one_measurement_flip_to_exact,W01671,W01672,nested design +1 row,not_exact,exact,high,alpha before=0.2509 after=1.0000,A01096
approx_threshold,one_measurement_flip_to_exact,W01673,W01674,nested design +1 row,not_exact,exact,high,alpha before=0.4743 after=1.0000,A01097
