direction,trial_id,criterion,family,n,budget,selected_indices,rank,fisher_logdet_bits,a_opt_score,e_opt_score,capacity_proxy_bits,alpha,exact_recoverable,descriptor_signature,notes,witness_id,H_X_bits,H_tau_bits,target_lossless_rate_bits,max_fiber_size,max_target_values_per_fiber
distributed_allocation,239,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=239|total_budget=3,best allocation under fixed total budget,W01519,,,,,
distributed_allocation,239,alpha_min,multi_terminal_linear,5,3,"2,2,2",3,-1.92164107,,,,0.0,0,trial=239|total_budget=3,worst allocation under fixed total budget,W01520,,,,,
distributed_allocation,240,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=240|total_budget=3,best allocation under fixed total budget,W01521,,,,,
distributed_allocation,240,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-1.82874404,,,,0.0,0,trial=240|total_budget=3,worst allocation under fixed total budget,W01522,,,,,
distributed_allocation,241,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=241|total_budget=3,best allocation under fixed total budget,W01523,,,,,
distributed_allocation,241,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-2.01009148,,,,0.0,0,trial=241|total_budget=3,worst allocation under fixed total budget,W01524,,,,,
distributed_allocation,242,alpha_max,multi_terminal_linear,5,3,"0,2,2",3,-1.20112573,,,,1.0,1,trial=242|total_budget=3,best allocation under fixed total budget,W01525,,,,,
distributed_allocation,242,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-1.99646288,,,,0.0,0,trial=242|total_budget=3,worst allocation under fixed total budget,W01526,,,,,
distributed_allocation,243,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=243|total_budget=3,best allocation under fixed total budget,W01527,,,,,
distributed_allocation,243,alpha_min,multi_terminal_linear,5,3,"1,1,2",3,-0.96189868,,,,0.0,0,trial=243|total_budget=3,worst allocation under fixed total budget,W01528,,,,,
distributed_allocation,244,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974275,,,,1.0,1,trial=244|total_budget=3,best allocation under fixed total budget,W01529,,,,,
distributed_allocation,244,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-0.81455505,,,,0.0,0,trial=244|total_budget=3,worst allocation under fixed total budget,W01530,,,,,
distributed_allocation,245,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=245|total_budget=3,best allocation under fixed total budget,W01531,,,,,
distributed_allocation,245,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-0.41080858,,,,0.0,0,trial=245|total_budget=3,worst allocation under fixed total budget,W01532,,,,,
distributed_allocation,246,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=246|total_budget=3,best allocation under fixed total budget,W01533,,,,,
distributed_allocation,246,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-2.75140347,,,,0.0,0,trial=246|total_budget=3,worst allocation under fixed total budget,W01534,,,,,
distributed_allocation,247,alpha_max,multi_terminal_linear,5,3,"0,2,2",3,-0.11692573,,,,1.0,1,trial=247|total_budget=3,best allocation under fixed total budget,W01535,,,,,
distributed_allocation,247,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-0.26047443,,,,0.0,0,trial=247|total_budget=3,worst allocation under fixed total budget,W01536,,,,,
distributed_allocation,248,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735273,,,,1.0,1,trial=248|total_budget=3,best allocation under fixed total budget,W01537,,,,,
distributed_allocation,248,alpha_min,multi_terminal_linear,5,3,"1,2,1",3,-0.43407921,,,,0.0,0,trial=248|total_budget=3,worst allocation under fixed total budget,W01538,,,,,
distributed_allocation,249,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=249|total_budget=3,best allocation under fixed total budget,W01539,,,,,
distributed_allocation,249,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-1.0620892,,,,0.0,0,trial=249|total_budget=3,worst allocation under fixed total budget,W01540,,,,,
distributed_allocation,250,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735273,,,,1.0,1,trial=250|total_budget=3,best allocation under fixed total budget,W01541,,,,,
distributed_allocation,250,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-3.20189508,,,,0.0,0,trial=250|total_budget=3,worst allocation under fixed total budget,W01542,,,,,
distributed_allocation,251,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=251|total_budget=3,best allocation under fixed total budget,W01543,,,,,
distributed_allocation,251,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-1.28903453,,,,0.0,0,trial=251|total_budget=3,worst allocation under fixed total budget,W01544,,,,,
distributed_allocation,252,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=252|total_budget=3,best allocation under fixed total budget,W01545,,,,,
distributed_allocation,252,alpha_min,multi_terminal_linear,5,3,"2,2,2",3,-1.19272596,,,,0.0,0,trial=252|total_budget=3,worst allocation under fixed total budget,W01546,,,,,
distributed_allocation,253,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=253|total_budget=3,best allocation under fixed total budget,W01547,,,,,
distributed_allocation,253,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-0.36121368,,,,0.0,0,trial=253|total_budget=3,worst allocation under fixed total budget,W01548,,,,,
distributed_allocation,254,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974329,,,,1.0,1,trial=254|total_budget=3,best allocation under fixed total budget,W01549,,,,,
distributed_allocation,254,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-0.30229593,,,,0.0,0,trial=254|total_budget=3,worst allocation under fixed total budget,W01550,,,,,
distributed_allocation,255,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=255|total_budget=3,best allocation under fixed total budget,W01551,,,,,
distributed_allocation,255,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-1.77935434,,,,0.0,0,trial=255|total_budget=3,worst allocation under fixed total budget,W01552,,,,,
distributed_allocation,256,alpha_max,multi_terminal_linear,5,3,"1,0,1",3,-0.00354894,,,,1.0,1,trial=256|total_budget=3,best allocation under fixed total budget,W01553,,,,,
distributed_allocation,256,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-0.78208831,,,,0.0,0,trial=256|total_budget=3,worst allocation under fixed total budget,W01554,,,,,
distributed_allocation,257,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=257|total_budget=3,best allocation under fixed total budget,W01555,,,,,
distributed_allocation,257,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-0.02538105,,,,0.0,0,trial=257|total_budget=3,worst allocation under fixed total budget,W01556,,,,,
distributed_allocation,258,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=258|total_budget=3,best allocation under fixed total budget,W01557,,,,,
distributed_allocation,258,alpha_min,multi_terminal_linear,5,3,"2,2,2",3,-1.73976436,,,,0.0,0,trial=258|total_budget=3,worst allocation under fixed total budget,W01558,,,,,
distributed_allocation,259,alpha_max,multi_terminal_linear,5,3,"1,0,0",2,-28.89735273,,,,1.0,1,trial=259|total_budget=3,best allocation under fixed total budget,W01559,,,,,
distributed_allocation,259,alpha_min,multi_terminal_linear,5,3,"1,1,2",3,-0.30259548,,,,0.0,0,trial=259|total_budget=3,worst allocation under fixed total budget,W01560,,,,,
distributed_allocation,260,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974329,,,,1.0,1,trial=260|total_budget=3,best allocation under fixed total budget,W01561,,,,,
distributed_allocation,260,alpha_min,multi_terminal_linear,5,3,"1,1,2",3,-4.32484474,,,,0.0,0,trial=260|total_budget=3,worst allocation under fixed total budget,W01562,,,,,
distributed_allocation,261,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=261|total_budget=3,best allocation under fixed total budget,W01563,,,,,
distributed_allocation,261,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-0.10225462,,,,0.0,0,trial=261|total_budget=3,worst allocation under fixed total budget,W01564,,,,,
distributed_allocation,262,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974329,,,,1.0,1,trial=262|total_budget=3,best allocation under fixed total budget,W01565,,,,,
distributed_allocation,262,alpha_min,multi_terminal_linear,5,3,"1,2,1",3,-0.54081357,,,,0.0,0,trial=262|total_budget=3,worst allocation under fixed total budget,W01566,,,,,
distributed_allocation,263,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=263|total_budget=3,best allocation under fixed total budget,W01567,,,,,
distributed_allocation,263,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-1.03112093,,,,0.0,0,trial=263|total_budget=3,worst allocation under fixed total budget,W01568,,,,,
distributed_allocation,264,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=264|total_budget=3,best allocation under fixed total budget,W01569,,,,,
distributed_allocation,264,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-1.61385396,,,,0.0,0,trial=264|total_budget=3,worst allocation under fixed total budget,W01570,,,,,
distributed_allocation,265,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=265|total_budget=3,best allocation under fixed total budget,W01571,,,,,
distributed_allocation,265,alpha_min,multi_terminal_linear,5,3,"1,2,2",3,-1.93367162,,,,0.0,0,trial=265|total_budget=3,worst allocation under fixed total budget,W01572,,,,,
distributed_allocation,266,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=266|total_budget=3,best allocation under fixed total budget,W01573,,,,,
distributed_allocation,266,alpha_min,multi_terminal_linear,5,3,"1,2,1",3,-0.0278039,,,,0.0,0,trial=266|total_budget=3,worst allocation under fixed total budget,W01574,,,,,
distributed_allocation,267,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=267|total_budget=3,best allocation under fixed total budget,W01575,,,,,
distributed_allocation,267,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-0.99473099,,,,0.0,0,trial=267|total_budget=3,worst allocation under fixed total budget,W01576,,,,,
distributed_allocation,268,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735273,,,,1.0,1,trial=268|total_budget=3,best allocation under fixed total budget,W01577,,,,,
distributed_allocation,268,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-2.47696068,,,,0.0,0,trial=268|total_budget=3,worst allocation under fixed total budget,W01578,,,,,
distributed_allocation,269,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735273,,,,1.0,1,trial=269|total_budget=3,best allocation under fixed total budget,W01579,,,,,
distributed_allocation,269,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-1.376953,,,,0.0,0,trial=269|total_budget=3,worst allocation under fixed total budget,W01580,,,,,
distributed_allocation,270,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735289,,,,1.0,1,trial=270|total_budget=3,best allocation under fixed total budget,W01581,,,,,
distributed_allocation,270,alpha_min,multi_terminal_linear,5,3,"2,2,1",3,-0.50579697,,,,0.0,0,trial=270|total_budget=3,worst allocation under fixed total budget,W01582,,,,,
distributed_allocation,271,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974329,,,,1.0,1,trial=271|total_budget=3,best allocation under fixed total budget,W01583,,,,,
distributed_allocation,271,alpha_min,multi_terminal_linear,5,3,"2,2,1",3,-1.46576902,,,,0.0,0,trial=271|total_budget=3,worst allocation under fixed total budget,W01584,,,,,
distributed_allocation,272,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=272|total_budget=3,best allocation under fixed total budget,W01585,,,,,
distributed_allocation,272,alpha_min,multi_terminal_linear,5,3,"1,1,1",3,-0.13277309,,,,0.0,0,trial=272|total_budget=3,worst allocation under fixed total budget,W01586,,,,,
distributed_allocation,273,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=273|total_budget=3,best allocation under fixed total budget,W01587,,,,,
distributed_allocation,273,alpha_min,multi_terminal_linear,5,3,"2,2,1",3,-1.22827976,,,,0.0,0,trial=273|total_budget=3,worst allocation under fixed total budget,W01588,,,,,
distributed_allocation,274,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=274|total_budget=3,best allocation under fixed total budget,W01589,,,,,
distributed_allocation,274,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-1.50644466,,,,0.0,0,trial=274|total_budget=3,worst allocation under fixed total budget,W01590,,,,,
distributed_allocation,275,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=275|total_budget=3,best allocation under fixed total budget,W01591,,,,,
distributed_allocation,275,alpha_min,multi_terminal_linear,5,3,"1,2,1",3,-3.57827765,,,,0.0,0,trial=275|total_budget=3,worst allocation under fixed total budget,W01592,,,,,
distributed_allocation,276,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974275,,,,1.0,1,trial=276|total_budget=3,best allocation under fixed total budget,W01593,,,,,
distributed_allocation,276,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-1.45584854,,,,0.0,0,trial=276|total_budget=3,worst allocation under fixed total budget,W01594,,,,,
distributed_allocation,277,alpha_max,multi_terminal_linear,5,3,"1,0,1",3,-0.02969183,,,,1.0,1,trial=277|total_budget=3,best allocation under fixed total budget,W01595,,,,,
distributed_allocation,277,alpha_min,multi_terminal_linear,5,3,"1,1,2",3,-0.56468507,,,,0.0,0,trial=277|total_budget=3,worst allocation under fixed total budget,W01596,,,,,
distributed_allocation,278,alpha_max,multi_terminal_linear,5,3,"0,0,0",1,-58.20974297,,,,1.0,1,trial=278|total_budget=3,best allocation under fixed total budget,W01597,,,,,
distributed_allocation,278,alpha_min,multi_terminal_linear,5,3,"2,1,2",3,-0.84233969,,,,0.0,0,trial=278|total_budget=3,worst allocation under fixed total budget,W01598,,,,,
distributed_allocation,279,alpha_max,multi_terminal_linear,5,3,"0,0,1",2,-28.89735273,,,,1.0,1,trial=279|total_budget=3,best allocation under fixed total budget,W01599,,,,,
distributed_allocation,279,alpha_min,multi_terminal_linear,5,3,"2,1,1",3,-1.71608775,,,,0.0,0,trial=279|total_budget=3,worst allocation under fixed total budget,W01600,,,,,
approx_threshold,0,before_addition,nested_measurements,6,2,base,2,3.60395926,,,2.17637006,0.25731355,0,nested_before,before adding one targeted row,W01601,,,,,
approx_threshold,0,after_addition,nested_measurements,6,3,base+targeted,3,3.5051289,,,2.65889946,1.0,1,nested_after,after adding one targeted row,W01602,,,,,
approx_threshold,1,before_addition,nested_measurements,6,2,base,2,5.70602196,,,3.05762744,0.73823576,0,nested_before,before adding one targeted row,W01603,,,,,
approx_threshold,1,after_addition,nested_measurements,6,3,base+targeted,3,4.56998565,,,3.35889734,1.0,1,nested_after,after adding one targeted row,W01604,,,,,
approx_threshold,2,before_addition,nested_measurements,6,2,base,2,3.20374768,,,2.0430022,0.42879844,0,nested_before,before adding one targeted row,W01605,,,,,
approx_threshold,2,after_addition,nested_measurements,6,3,base+targeted,3,2.91062192,,,2.49305136,1.0,1,nested_after,after adding one targeted row,W01606,,,,,
approx_threshold,3,before_addition,nested_measurements,6,2,base,2,4.97672485,,,2.75491692,0.91674993,0,nested_before,before adding one targeted row,W01607,,,,,
approx_threshold,3,after_addition,nested_measurements,6,3,base+targeted,3,2.32898229,,,2.9103429,1.0,1,nested_after,after adding one targeted row,W01608,,,,,
approx_threshold,4,before_addition,nested_measurements,6,2,base,2,5.29003884,,,2.9084749,0.39781012,0,nested_before,before adding one targeted row,W01609,,,,,
approx_threshold,4,after_addition,nested_measurements,6,3,base+targeted,3,5.04149761,,,3.35380503,1.0,1,nested_after,after adding one targeted row,W01610,,,,,
approx_threshold,5,before_addition,nested_measurements,6,2,base,2,5.33413012,,,2.90170426,0.39542394,0,nested_before,before adding one targeted row,W01611,,,,,
approx_threshold,5,after_addition,nested_measurements,6,3,base+targeted,3,5.08882937,,,3.35157314,1.0,1,nested_after,after adding one targeted row,W01612,,,,,
approx_threshold,6,before_addition,nested_measurements,6,2,base,2,3.05318739,,,2.1533961,0.14611183,0,nested_before,before adding one targeted row,W01613,,,,,
approx_threshold,6,after_addition,nested_measurements,6,3,base+targeted,3,3.02205426,,,2.64762703,1.0,1,nested_after,after adding one targeted row,W01614,,,,,
approx_threshold,7,before_addition,nested_measurements,6,2,base,2,5.49136564,,,2.95942536,0.52824228,0,nested_before,before adding one targeted row,W01615,,,,,
approx_threshold,7,after_addition,nested_measurements,6,3,base+targeted,3,5.01935696,,,3.36233943,1.0,1,nested_after,after adding one targeted row,W01616,,,,,
approx_threshold,8,before_addition,nested_measurements,6,2,base,2,3.0774248,,,2.0264141,0.78272868,0,nested_before,before adding one targeted row,W01617,,,,,
approx_threshold,8,after_addition,nested_measurements,6,3,base+targeted,3,1.7090816,,,2.37067732,1.0,1,nested_after,after adding one targeted row,W01618,,,,,
approx_threshold,9,before_addition,nested_measurements,6,2,base,2,4.84257309,,,2.76806057,0.85315403,0,nested_before,before adding one targeted row,W01619,,,,,
approx_threshold,9,after_addition,nested_measurements,6,3,base+targeted,3,2.96493147,,,3.06668356,1.0,1,nested_after,after adding one targeted row,W01620,,,,,
approx_threshold,10,before_addition,nested_measurements,6,2,base,2,3.99214276,,,2.32047752,0.72979686,0,nested_before,before adding one targeted row,W01621,,,,,
approx_threshold,10,after_addition,nested_measurements,6,3,base+targeted,3,2.89486172,,,2.64484862,1.0,1,nested_after,after adding one targeted row,W01622,,,,,
approx_threshold,11,before_addition,nested_measurements,6,2,base,2,3.38233902,,,2.18823817,0.5558432,0,nested_before,before adding one targeted row,W01623,,,,,
approx_threshold,11,after_addition,nested_measurements,6,3,base+targeted,3,2.84917668,,,2.59676095,1.0,1,nested_after,after adding one targeted row,W01624,,,,,
approx_threshold,12,before_addition,nested_measurements,6,2,base,2,4.52659537,,,2.54445848,0.23779276,0,nested_before,before adding one targeted row,W01625,,,,,
approx_threshold,12,after_addition,nested_measurements,6,3,base+targeted,3,4.44262038,,,3.02826859,1.0,1,nested_after,after adding one targeted row,W01626,,,,,
approx_threshold,13,before_addition,nested_measurements,6,2,base,2,6.81577311,,,3.54238759,0.66657267,0,nested_before,before adding one targeted row,W01627,,,,,
approx_threshold,13,after_addition,nested_measurements,6,3,base+targeted,3,5.9681016,,,3.88087147,1.0,1,nested_after,after adding one targeted row,W01628,,,,,
approx_threshold,14,before_addition,nested_measurements,6,2,base,2,2.9032891,,,1.90907264,0.88927647,0,nested_before,before adding one targeted row,W01629,,,,,
approx_threshold,14,after_addition,nested_measurements,6,3,base+targeted,3,0.64615675,,,2.16743522,1.0,1,nested_after,after adding one targeted row,W01630,,,,,
approx_threshold,15,before_addition,nested_measurements,6,2,base,2,4.90012609,,,2.69405572,0.13149106,0,nested_before,before adding one targeted row,W01631,,,,,
approx_threshold,15,after_addition,nested_measurements,6,3,base+targeted,3,4.87496388,,,3.18867139,1.0,1,nested_after,after adding one targeted row,W01632,,,,,
approx_threshold,16,before_addition,nested_measurements,6,2,base,2,3.01303817,,,1.99557762,0.18119449,0,nested_before,before adding one targeted row,W01633,,,,,
approx_threshold,16,after_addition,nested_measurements,6,3,base+targeted,3,2.96487742,,,2.4881568,1.0,1,nested_after,after adding one targeted row,W01634,,,,,
approx_threshold,17,before_addition,nested_measurements,6,2,base,2,4.10571494,,,2.466949,0.35079864,0,nested_before,before adding one targeted row,W01635,,,,,
approx_threshold,17,after_addition,nested_measurements,6,3,base+targeted,3,3.91626551,,,2.93130208,1.0,1,nested_after,after adding one targeted row,W01636,,,,,
approx_threshold,18,before_addition,nested_measurements,6,2,base,2,5.71257418,,,3.0481736,0.37303823,0,nested_before,before adding one targeted row,W01637,,,,,
approx_threshold,18,after_addition,nested_measurements,6,3,base+targeted,3,5.49639536,,,3.50264147,1.0,1,nested_after,after adding one targeted row,W01638,,,,,
approx_threshold,19,before_addition,nested_measurements,6,2,base,2,2.86529753,,,1.94540033,0.34926539,0,nested_before,before adding one targeted row,W01639,,,,,
approx_threshold,19,after_addition,nested_measurements,6,3,base+targeted,3,2.67761287,,,2.4123235,1.0,1,nested_after,after adding one targeted row,W01640,,,,,
approx_threshold,20,before_addition,nested_measurements,6,2,base,2,4.81103863,,,2.68074088,0.37791235,0,nested_before,before adding one targeted row,W01641,,,,,
approx_threshold,20,after_addition,nested_measurements,6,3,base+targeted,3,4.58871252,,,3.13545417,1.0,1,nested_after,after adding one targeted row,W01642,,,,,
approx_threshold,21,before_addition,nested_measurements,6,2,base,2,6.11769788,,,3.23579408,0.81258237,0,nested_before,before adding one targeted row,W01643,,,,,
approx_threshold,21,after_addition,nested_measurements,6,3,base+targeted,3,4.56007302,,,3.47205445,1.0,1,nested_after,after adding one targeted row,W01644,,,,,
approx_threshold,22,before_addition,nested_measurements,6,2,base,2,4.50136864,,,2.61537408,0.11415503,0,nested_before,before adding one targeted row,W01645,,,,,
approx_threshold,22,after_addition,nested_measurements,6,3,base+targeted,3,4.48244477,,,3.11164137,1.0,1,nested_after,after adding one targeted row,W01646,,,,,
approx_threshold,23,before_addition,nested_measurements,6,2,base,2,5.58563657,,,2.9883102,0.46091475,0,nested_before,before adding one targeted row,W01647,,,,,
approx_threshold,23,after_addition,nested_measurements,6,3,base+targeted,3,5.2410939,,,3.41723184,1.0,1,nested_after,after adding one targeted row,W01648,,,,,
approx_threshold,24,before_addition,nested_measurements,6,2,base,2,4.00596141,,,2.41905388,0.74033166,0,nested_before,before adding one targeted row,W01649,,,,,
approx_threshold,24,after_addition,nested_measurements,6,3,base+targeted,3,2.86006572,,,2.71285341,1.0,1,nested_after,after adding one targeted row,W01650,,,,,
approx_threshold,25,before_addition,nested_measurements,6,2,base,2,0.61557467,,,1.24979082,0.71425618,0,nested_before,before adding one targeted row,W01651,,,,,
approx_threshold,25,after_addition,nested_measurements,6,3,base+targeted,3,-0.4140484,,,1.67642448,1.0,1,nested_after,after adding one targeted row,W01652,,,,,
approx_threshold,26,before_addition,nested_measurements,6,2,base,2,5.38263804,,,2.91196177,0.37395675,0,nested_before,before adding one targeted row,W01653,,,,,
approx_threshold,26,after_addition,nested_measurements,6,3,base+targeted,3,5.16530887,,,3.36956547,1.0,1,nested_after,after adding one targeted row,W01654,,,,,
approx_threshold,27,before_addition,nested_measurements,6,2,base,2,2.95133492,,,2.11497225,0.36268073,0,nested_before,before adding one targeted row,W01655,,,,,
approx_threshold,27,after_addition,nested_measurements,6,3,base+targeted,3,2.7478707,,,2.5840673,1.0,1,nested_after,after adding one targeted row,W01656,,,,,
approx_threshold,28,before_addition,nested_measurements,6,2,base,2,6.57632726,,,3.43164732,0.46735975,0,nested_before,before adding one targeted row,W01657,,,,,
approx_threshold,28,after_addition,nested_measurements,6,3,base+targeted,3,6.22078324,,,3.8564974,1.0,1,nested_after,after adding one targeted row,W01658,,,,,
approx_threshold,29,before_addition,nested_measurements,6,2,base,2,4.59663007,,,2.60949245,0.61277827,0,nested_before,before adding one targeted row,W01659,,,,,
approx_threshold,29,after_addition,nested_measurements,6,3,base+targeted,3,3.91741001,,,2.98161083,1.0,1,nested_after,after adding one targeted row,W01660,,,,,
approx_threshold,30,before_addition,nested_measurements,6,2,base,2,5.20216873,,,2.87206362,0.49675183,0,nested_before,before adding one targeted row,W01661,,,,,
approx_threshold,30,after_addition,nested_measurements,6,3,base+targeted,3,4.7933457,,,3.303008,1.0,1,nested_after,after adding one targeted row,W01662,,,,,
approx_threshold,31,before_addition,nested_measurements,6,2,base,2,6.37046959,,,3.33884345,0.75939014,0,nested_before,before adding one targeted row,W01663,,,,,
approx_threshold,31,after_addition,nested_measurements,6,3,base+targeted,3,5.1303127,,,3.6204792,1.0,1,nested_after,after adding one targeted row,W01664,,,,,
approx_threshold,32,before_addition,nested_measurements,6,2,base,2,5.63087869,,,3.02774179,0.34453904,0,nested_before,before adding one targeted row,W01665,,,,,
approx_threshold,32,after_addition,nested_measurements,6,3,base+targeted,3,5.44857209,,,3.48794634,1.0,1,nested_after,after adding one targeted row,W01666,,,,,
approx_threshold,33,before_addition,nested_measurements,6,2,base,2,4.58830833,,,2.56863489,0.867012,0,nested_before,before adding one targeted row,W01667,,,,,
approx_threshold,33,after_addition,nested_measurements,6,3,base+targeted,3,2.57840746,,,2.78718222,1.0,1,nested_after,after adding one targeted row,W01668,,,,,
approx_threshold,34,before_addition,nested_measurements,6,2,base,2,6.22374007,,,3.27802342,0.45419109,0,nested_before,before adding one targeted row,W01669,,,,,
approx_threshold,34,after_addition,nested_measurements,6,3,base+targeted,3,5.89042479,,,3.70630795,1.0,1,nested_after,after adding one targeted row,W01670,,,,,
approx_threshold,35,before_addition,nested_measurements,6,2,base,2,3.83778972,,,2.35761627,0.25087419,0,nested_before,before adding one targeted row,W01671,,,,,
approx_threshold,35,after_addition,nested_measurements,6,3,base+targeted,3,3.74400635,,,2.84357616,1.0,1,nested_after,after adding one targeted row,W01672,,,,,
approx_threshold,36,before_addition,nested_measurements,6,2,base,2,6.63418952,,,3.47945644,0.4742596,0,nested_before,before adding one targeted row,W01673,,,,,
approx_threshold,36,after_addition,nested_measurements,6,3,base+targeted,3,6.26660262,,,3.9012862,1.0,1,nested_after,after adding one targeted row,W01674,,,,,
approx_threshold,37,before_addition,nested_measurements,6,2,base,2,6.02811729,,,3.18482672,0.58192367,0,nested_before,before adding one targeted row,W01675,,,,,
approx_threshold,37,after_addition,nested_measurements,6,3,base+targeted,3,5.43163555,,,3.56546227,1.0,1,nested_after,after adding one targeted row,W01676,,,,,
approx_threshold,38,before_addition,nested_measurements,6,2,base,2,3.52689132,,,2.25388124,0.77102759,0,nested_before,before adding one targeted row,W01677,,,,,
approx_threshold,38,after_addition,nested_measurements,6,3,base+targeted,3,2.22472369,,,2.60828269,1.0,1,nested_after,after adding one targeted row,W01678,,,,,
approx_threshold,39,before_addition,nested_measurements,6,2,base,2,3.08028504,,,1.96672289,0.41778067,0,nested_before,before adding one targeted row,W01679,,,,,
approx_threshold,39,after_addition,nested_measurements,6,3,base+targeted,3,2.80355406,,,2.41787292,1.0,1,nested_after,after adding one targeted row,W01680,,,,,
approx_threshold,40,before_addition,nested_measurements,6,2,base,2,3.91175265,,,2.31510259,0.37425527,0,nested_before,before adding one targeted row,W01681,,,,,
approx_threshold,40,after_addition,nested_measurements,6,3,base+targeted,3,3.6940488,,,2.77030747,1.0,1,nested_after,after adding one targeted row,W01682,,,,,
approx_threshold,41,before_addition,nested_measurements,6,2,base,2,2.97328214,,,2.00858964,0.7281324,0,nested_before,before adding one targeted row,W01683,,,,,
approx_threshold,41,after_addition,nested_measurements,6,3,base+targeted,3,1.88347204,,,2.38905539,1.0,1,nested_after,after adding one targeted row,W01684,,,,,
approx_threshold,42,before_addition,nested_measurements,6,2,base,2,5.54450503,,,2.98689222,0.51467208,0,nested_before,before adding one targeted row,W01685,,,,,
approx_threshold,42,after_addition,nested_measurements,6,3,base+targeted,3,5.1005423,,,3.4043719,1.0,1,nested_after,after adding one targeted row,W01686,,,,,
approx_threshold,43,before_addition,nested_measurements,6,2,base,2,2.37945871,,,1.86702574,0.45228457,0,nested_before,before adding one targeted row,W01687,,,,,
approx_threshold,43,after_addition,nested_measurements,6,3,base+targeted,3,2.04928132,,,2.33085839,1.0,1,nested_after,after adding one targeted row,W01688,,,,,
